Time, Seats Used, Seats Taken, Delta_Time, Increment_Used, Increment_Reserved
458.1496,267,126,0.2507019,66.93741,31.58844
459.3739,268,125,1.224335,328.1217,153.0418
462.0454,268,126,2.671448,715.948,336.6024
462.0454,267,126,0,0,0
462.0454,267,126,0,0,0
462.0454,267,127,0,0,0
463.113,267,128,1.067596,285.0482,136.6523
463.113,266,128,0,0,0
463.113,266,128,0,0,0
463.113,266,129,0,0,0
463.113,266,130,0,0,0
463.4303,266,131,0.3172913,84.39948,41.56516
464.3096,267,130,0.879364,234.7902,114.3173
466.7404,268,129,2.430786,651.4507,313.5714
466.7404,267,129,0,0,0
466.7404,267,129,0,0,0
467.2906,267,130,0.5502319,146.9119,71.53015
467.2906,266,130,0,0,0
467.2906,266,130,0,0,0
467.4787,266,131,0.1880493,50.02112,24.63446
467.4787,265,131,0,0,0
467.4787,265,131,0,0,0
467.4787,265,132,0,0,0
467.6625,265,133,0.1838379,48.71704,24.45044
467.8989,266,132,0.2363586,62.8714,31.19934
468.9388,267,131,1.039886,277.6497,136.2251
468.9388,266,131,0,0,0
468.9388,266,131,0,0,0
469.6393,266,132,0.7005615,186.3494,92.47412
469.9014,267,131,0.2620239,69.96039,34.32513
470.5859,268,130,0.6845703,183.4648,88.99414
471.6017,268,131,1.015747,272.2202,133.0629
471.6017,267,131,0,0,0
471.6017,267,131,0,0,0
471.6017,267,132,0,0,0
474.2431,267,133,2.641449,705.2668,351.3127
474.3746,267,134,0.1314392,35.09427,17.61285
474.8588,268,133,0.4842529,129.7798,64.40564
476.1284,269,132,1.269592,341.5203,167.5862
476.9672,270,131,0.8388062,226.4777,109.8836
477.1766,271,130,0.2093811,56.74228,27.21954
477.3156,272,129,0.1390381,37.81836,17.93591
477.3156,271,129,0,0,0
477.3156,271,129,0,0,0
477.5744,271,130,0.2587891,70.13184,33.64258
479.9878,272,129,2.413361,656.4341,311.3235
483.5807,272,130,3.592896,977.2676,467.0764
